id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,xin,calculated_host_listings_count,availability_365
5042231,5753,14521708,1411,0,29,1.30147,103.84732,0,100,5,1,16,0.02,67,0
5052014,4389,13468566,99,0,4,1.27546,103.84014,0,158,6,3,985,0.06,4,363
5079606,3728,26234557,1316,4,8,1.38088,103.75983,0,160,2,4,82,0.07,1,0
5082033,5139,26235335,1368,0,15,1.31403,103.84667,1,60,1,3,34,0.05,1,0
5095636,7254,8492007,72,0,22,1.31977,103.85305,0,300,7,25,872,0.45,203,275
5101196,1988,25996335,902,0,15,1.31326,103.85289,0,390,1,157,999,2.95,9,265
5111893,2613,23772720,683,0,37,1.29611,103.82991,1,69,21,16,977,0.32,4,141
5116961,5260,4430782,452,0,4,1.28257,103.83125,1,132,2,2,447,0.04,1,362
5117966,2555,20883050,72,0,11,1.31153,103.88118,1,60,1,17,963,0.32,37,347
5118006,3201,20883050,72,0,11,1.31105,103.88313,1,60,1,55,978,1,37,342
5128182,3305,26509979,447,0,24,1.28095,103.84155,0,164,2,5,298,0.12,1,0
5129422,4253,4705949,858,1,1,1.33043,103.94814,1,56,3,39,981,0.79,13,75
5177256,3927,2927830,1419,0,2,1.35376,103.83178,1,49,3,70,817,1.27,3,0
5184871,3926,2927830,1419,2,7,1.35332,103.82851,1,49,3,98,804,1.79,3,0
5185612,6366,26823765,174,0,21,1.30634,103.84011,0,160,3,76,987,1.63,6,158
5186159,4258,4705949,858,1,1,1.32873,103.94814,1,67,3,56,914,1.08,13,71
5186205,4259,4705949,858,1,1,1.3284,103.94773,1,67,3,76,982,1.38,13,73
5186243,4260,4705949,858,1,1,1.33027,103.94787,1,67,3,71,996,1.38,13,74
5195270,7109,8492007,72,0,29,1.30163,103.84839,0,137,7,18,894,0.32,203,361
5214091,5746,3274080,418,1,1,1.30877,103.90962,0,90,2,21,984,0.39,2,29
5214226,3928,2927830,1419,0,2,1.35426,103.82829,1,49,3,61,816,1.11,3,0
5233415,3408,13468566,99,0,4,1.27599,103.8406,0,158,6,6,951,0.12,4,340
5241732,7159,8492007,72,0,22,1.32669,103.84227,0,300,10,31,970,0.56,203,365
5246432,1960,20870482,1665,0,24,1.27962,103.83986,0,250,3,41,983,0.75,9,65
5253599,3236,11463785,382,0,15,1.3151,103.8585,0,81,29,9,949,0.17,3,211
5253639,3203,20883050,72,0,11,1.3114,103.88322,1,60,1,25,985,0.47,37,353
5265322,2052,26900117,1217,0,15,1.31779,103.85225,0,224,30,13,444,0.26,3,365
5272363,26,6609641,245,0,37,1.31539,103.82758,0,149,7,14,664,0.27,19,0
5272598,4705,14521708,1411,0,29,1.30244,103.84733,0,90,5,9,960,0.17,67,55
5276634,4261,4705949,858,1,1,1.32845,103.94697,1,69,3,43,989,0.83,13,84
5282397,7158,8492007,72,0,22,1.32611,103.84476,0,300,14,42,906,0.77,203,365
5290367,2463,21022554,1006,0,22,1.31489,103.84165,0,149,2,1,69,0.02,2,0
5302410,3020,12035631,1138,0,4,1.2856,103.82841,1,60,5,7,150,0.13,1,0
5331445,7216,8492007,72,0,15,1.32815,103.86575,0,201,7,25,603,0.46,203,309
5343407,219,6459581,1381,0,11,1.31039,103.8845,0,75,1,4,985,0.72,5,359
5348037,4250,4705949,858,1,36,1.34159,103.95868,1,54,4,41,908,0.75,13,55
5348703,5463,25116861,1475,0,29,1.30514,103.85597,0,119,2,158,980,3.05,10,122
5355703,4248,4705949,858,1,36,1.34144,103.95809,1,54,4,29,878,0.54,13,75
5355795,5462,25116861,1475,0,29,1.30402,103.85423,0,115,2,198,982,3.61,10,0
5376182,5466,25116861,1475,0,29,1.30376,103.85471,0,119,2,170,980,3.19,10,105
5376240,5465,25116861,1475,0,29,1.30543,103.85647,0,115,2,188,984,3.44,10,96
5377148,5461,25116861,1475,0,29,1.30541,103.85508,0,90,2,153,978,2.95,10,58
5377342,5464,25116861,1475,0,29,1.30386,103.85459,0,106,2,246,981,4.49,10,63
5424565,136,6459581,1381,0,15,1.31281,103.84826,0,106,1,22,999,0.41,5,336
5424650,5142,23761993,1348,0,19,1.30197,103.89935,1,49,2,10,984,0.62,1,344
5428153,1733,6459581,1381,0,11,1.31243,103.88441,0,90,1,8,943,0.15,5,353
5428173,4338,6459581,1381,0,11,1.31005,103.87613,0,219,1,1,94,0.02,5,364
5428995,1637,17295605,1169,3,32,1.34489,103.8724,1,58,2,3,28,0.05,1,0
5446857,3847,13468566,99,0,4,1.2761,103.84071,0,228,6,2,478,0.1,4,364
5448209,1849,13468566,99,0,4,1.27493,103.84029,0,200,6,5,970,0.11,4,364
5464246,470,26899710,1373,0,11,1.3291,103.88257,1,107,2,7,988,0.16,2,363
5472242,3492,28382771,47,0,4,1.27574,103.83632,0,190,365,45,229,0.84,6,89
5493930,4035,28489587,110,0,22,1.3195,103.84791,1,99,1,238,995,4.39,3,329
5494971,3481,28489587,110,0,22,1.31773,103.84633,1,94,1,191,996,3.56,3,351
5495447,2704,6459581,1381,0,15,1.31372,103.848,0,131,1,18,991,0.35,5,343
5504230,3271,21149720,1055,0,15,1.30953,103.85958,0,194,1,9,532,0.17,16,351
5540894,3727,15983434,348,4,14,1.35162,103.70342,1,250,1,54,117,0.99,1,365
5543423,5764,28382771,47,0,20,1.29891,103.84659,0,350,365,44,98,0.81,6,83
5551665,3652,25185912,1286,0,6,1.31164,103.79555,1,60,30,14,978,0.26,14,359
5573458,1261,28809566,1235,2,30,1.44201,103.82403,1,111,5,3,333,0.07,7,364
5584157,1629,28954164,1051,2,41,1.44299,103.79424,1,37,180,107,978,2.02,3,11
5607234,7131,8492007,72,0,22,1.32568,103.85009,0,250,8,12,282,0.22,203,364
5609097,2858,23722617,53,0,28,1.29473,103.83885,0,131,5,27,961,0.5,84,77
5609608,6387,28954164,1051,2,41,1.44196,103.7939,1,37,180,64,912,1.22,3,45
5610714,7118,8492007,72,0,22,1.32574,103.85181,0,137,10,6,340,0.11,203,364
5645349,6221,8527085,188,0,21,1.30527,103.83424,0,249,2,25,967,0.76,38,208
5646028,1011,8527085,188,0,23,1.30372,103.83478,0,628,2,14,985,0.42,38,280
5650675,2380,15553995,1092,1,1,1.31494,103.90681,1,44,5,11,888,0.2,8,332
5652706,2754,29295816,759,3,12,1.36515,103.87495,1,118,2,7,844,0.16,5,363
5676325,3656,29431504,1450,0,6,1.31263,103.79793,2,61,1,10,57,0.2,1,0
5709242,3673,18175381,336,0,11,1.31208,103.88475,0,110,4,3,132,0.06,1,0
5714743,4615,23722617,53,0,28,1.29523,103.84039,0,115,30,8,741,0.17,84,86
5750637,4701,14521708,1411,0,29,1.30258,103.84811,0,90,5,24,885,0.46,67,48
5787221,1566,30026696,1220,0,10,1.28209,103.85191,0,237,2,16,106,0.3,1,0
5798211,6252,30080617,411,1,36,1.34587,103.96046,1,85,90,151,952,2.97,7,365
5827713,6242,30080617,411,1,36,1.34495,103.96043,1,69,90,285,954,5.4,7,365
5827998,6234,30080617,411,1,36,1.34463,103.96107,1,60,2,296,940,5.56,7,0
5832741,2431,4751749,161,4,14,1.35015,103.69571,1,43,90,19,628,0.36,2,264
5853047,2698,23722617,53,0,28,1.29638,103.83975,0,119,5,37,986,0.7,84,70
5854894,4536,7095710,426,0,15,1.31621,103.85614,1,49,5,16,941,0.34,12,49
5856080,4300,30405960,354,0,11,1.31677,103.90182,1,44,1,6,76,0.11,1,0
5856458,205,4751749,161,4,14,1.35177,103.69583,1,40,90,14,755,0.27,2,292
5875270,7203,8492007,72,0,22,1.32584,103.85379,0,218,3,21,837,0.4,203,254
5889741,3175,5365111,1698,0,29,1.30086,103.85439,0,190,90,195,992,3.67,1,59
5897641,1875,30630603,819,0,24,1.2843,103.84738,1,125,21,133,833,2.51,1,0
5899156,5984,14521708,1411,0,24,1.28407,103.84385,0,110,5,34,976,0.66,67,125
5902912,2242,18465663,1114,3,31,1.3991,103.89017,1,50,2,83,941,1.61,1,356
5908083,4533,7095710,426,0,15,1.31642,103.85776,0,112,2,42,984,0.83,12,318
5919270,6213,30080617,411,1,36,1.34471,103.96249,1,81,90,245,945,4.64,7,263
5920090,5184,30744596,2,0,29,1.30218,103.86036,1,87,1,5,89,0.1,4,0
5922010,5185,30744596,2,0,29,1.30162,103.86022,1,76,1,39,210,0.74,4,0
5922317,5186,30744596,2,0,29,1.30223,103.86083,1,76,1,23,166,0.45,4,0
5939811,5499,8097223,1116,0,37,1.29376,103.82802,0,281,3,8,90,0.16,1,0
5973183,2532,31008861,5,1,25,1.37854,103.96119,0,189,4,43,993,0.82,1,166
5975052,4611,12318610,1524,2,42,1.41621,103.84424,1,62,1,11,962,0.35,2,330
6020248,2466,25185912,1286,0,6,1.31137,103.79544,1,75,90,8,676,0.16,14,356
6023517,4534,7095710,426,0,15,1.31534,103.85822,0,100,2,83,985,1.58,12,320
6026528,2909,24496358,818,1,1,1.31934,103.91574,1,90,3,5,661,0.1,24,342
6034462,2048,23722617,53,0,28,1.29467,103.83839,0,119,6,56,985,1.06,84,62
6034863,3508,14521708,1411,0,11,1.31466,103.88736,0,90,14,68,969,1.31,67,0
6055601,2658,23772720,683,0,37,1.29504,103.82971,1,58,21,6,737,0.13,4,149
6068744,1164,31498431,94,4,5,1.36634,103.76963,1,110,2,33,137,0.63,1,0
6099703,2856,23722617,53,0,11,1.31323,103.88802,0,82,4,130,976,2.47,84,41
6100964,4176,31657441,938,0,23,1.30067,103.8392,0,219,2,118,983,2.32,1,46
6117032,2892,23722617,53,0,11,1.31443,103.88751,0,85,15,124,893,2.36,84,61
6120794,4698,14521708,1411,0,11,1.31648,103.89486,0,85,1,62,972,1.18,67,72
6128096,2857,23722617,53,0,11,1.31394,103.8866,0,90,4,51,983,1.01,84,33
6141976,4669,14521708,1411,0,11,1.31585,103.88554,0,110,1,24,966,0.46,67,89
6142181,3516,14521708,1411,0,11,1.31414,103.8881,0,85,1,79,951,1.53,67,120
6142390,2577,14521708,1411,0,11,1.3156,103.88776,0,92,4,26,985,0.49,67,73
6142880,2684,23722617,53,0,11,1.31312,103.88663,0,94,9,29,821,0.56,84,68
6147142,6236,30080617,411,1,36,1.34468,103.96102,1,56,2,263,949,5.02,7,0
6170451,3228,24496358,818,1,1,1.32112,103.91641,1,119,3,3,215,0.06,24,350
6178568,4766,14521708,1411,0,24,1.28563,103.845,0,106,10,22,952,0.42,67,47
6179573,5869,14521708,1411,0,24,1.28362,103.84509,0,131,4,24,952,0.47,67,81
6183734,2891,23722617,53,0,11,1.31352,103.88728,0,82,24,75,660,1.46,84,74
6190850,6182,6954638,227,0,27,1.29297,103.76953,2,19,5,3,475,0.08,9,350
6203213,6702,32171129,1668,3,0,1.37741,103.84776,1,62,1,2,19,0.04,2,0
6206621,6484,32184450,129,0,22,1.32734,103.84433,0,300,25,26,936,0.51,67,365
6221711,1145,31718578,494,0,4,1.27495,103.83571,1,81,2,162,995,3.13,1,289
6242964,5310,23772720,683,1,1,1.31265,103.9366,0,165,4,8,867,0.16,4,303
6261313,3655,25185912,1286,0,6,1.31238,103.79542,1,78,28,9,743,0.18,14,347
6269622,6183,6954638,227,0,27,1.29154,103.76891,2,25,5,2,199,0.05,9,0
6271100,5993,23722617,53,0,24,1.28368,103.84563,0,115,6,25,985,0.49,84,60
6287204,5605,32683666,1247,2,41,1.42803,103.78584,0,181,93,11,943,0.23,1,266
6297371,2317,23722617,53,0,28,1.29561,103.84035,0,119,6,21,894,0.41,84,45
6299510,2586,14521708,1411,0,24,1.28359,103.84564,0,119,5,21,965,0.58,67,117
6300043,5933,14521708,1411,0,24,1.28342,103.84553,0,110,4,44,959,1.06,67,117
6300577,453,26899710,1373,0,11,1.32958,103.88464,1,94,3,15,956,0.3,2,352
6305559,4278,32798595,463,0,10,1.28026,103.85296,1,90,60,1,102,0.02,41,364
6308806,5888,32818221,1413,4,3,1.35586,103.75322,1,35,1,2,629,0.14,1,66
6317686,6628,8948251,751,0,24,1.28326,103.84318,1,56,90,1,211,0.03,83,343
6342987,2443,33033981,244,0,37,1.29584,103.82675,0,169,2,2,21,0.04,1,0
6349839,1625,3751978,684,0,33,1.28985,103.84782,1,110,2,6,51,0.12,1,0
6352091,4274,8363779,1208,4,5,1.36895,103.76637,1,69,2,1,83,0.02,2,26
6352827,3964,33096269,407,0,11,1.31322,103.87976,1,50,2,99,999,3.26,14,77
6352835,4426,20380931,87,0,29,1.30291,103.84871,1,69,1,4,61,0.08,1,0
6381495,3510,14521708,1411,0,11,1.31532,103.8874,0,94,1,50,983,0.97,67,65
6419148,2983,8271875,371,2,42,1.42841,103.83065,1,56,2,22,87,0.44,1,0
6426115,4205,33189209,123,0,11,1.31644,103.88702,0,199,2,59,994,1.14,23,51
6426551,2288,23722617,53,0,11,1.31314,103.88681,0,181,4,48,983,0.94,84,61
6431505,2696,23722617,53,0,11,1.3132,103.88757,0,82,5,60,955,1.18,84,0
6440242,2525,14521708,1411,0,29,1.30288,103.84825,0,89,6,3,564,0.06,67,0
6469942,2240,33799940,1589,0,6,1.31174,103.79713,1,50,1,1,20,0.02,1,0
6475373,7142,8492007,72,0,22,1.32786,103.84907,0,218,14,35,763,0.68,203,316
6481052,229,7210103,1534,0,28,1.29628,103.84034,0,208,7,23,989,0.45,4,363
6485145,4266,20883050,72,0,11,1.31097,103.8826,1,90,1,115,985,2.22,37,319
6518372,1525,20870482,1665,0,24,1.28107,103.84132,0,304,3,115,980,2.24,9,105
6528111,3172,244567,1404,0,4,1.28315,103.83406,0,201,2,3,48,0.06,1,260
6529707,5342,33003286,1478,4,9,1.29361,103.76746,1,81,5,34,906,0.67,2,115
6531247,6166,229339,1564,0,4,1.28374,103.83513,0,110,2,28,945,0.55,26,333
6547248,5915,5556667,359,0,6,1.34486,103.76871,1,76,90,2,470,0.04,1,365
6553302,3227,24496358,818,1,1,1.32089,103.91503,1,90,3,2,924,0.13,24,301
6581009,6177,229339,1564,0,4,1.28357,103.82995,0,115,1,11,977,1.25,26,349
6591835,3991,11885993,753,0,28,1.29289,103.84007,1,65,2,2,31,0.04,1,0
6603464,1343,28809566,1235,2,30,1.43972,103.8226,1,53,5,8,864,0.18,7,362
6603488,6163,229339,1564,0,4,1.28214,103.83121,0,125,1,3,936,0.06,26,326
6605136,2852,14521708,1411,0,11,1.31452,103.88589,0,100,4,22,940,0.43,67,83
6607671,1983,21149720,1055,0,15,1.31015,103.85967,0,222,1,1,175,0.03,16,351
6619955,2697,23722617,53,0,11,1.31364,103.88734,0,99,6,55,975,1.13,84,51
6620261,2762,34649530,1232,0,22,1.32401,103.853,0,71,90,3,952,0.1,3,42
6628037,7180,8492007,72,0,22,1.32831,103.84834,0,119,5,13,809,0.29,203,319
6630341,1221,34707865,1474,3,32,1.34471,103.86898,1,81,1,90,990,1.84,3,333
6638508,3984,11324694,1258,0,15,1.313,103.85922,1,76,90,11,851,0.22,2,256
6663906,5425,33266212,421,0,27,1.30531,103.78374,1,87,28,18,843,0.37,1,280
6668889,687,23892865,219,0,21,1.31152,103.84027,0,131,5,2,62,0.04,1,0
6669434,6566,34906406,511,4,8,1.37734,103.75464,1,18,1,1,23,0.02,1,0
6679887,2714,23722617,53,0,11,1.31467,103.88749,0,181,7,40,983,0.78,84,74
6685809,3507,14521708,1411,0,11,1.31374,103.88752,0,85,4,99,977,1.95,67,73
6686851,3511,14521708,1411,0,11,1.31375,103.88663,0,85,14,28,935,0.55,67,0
6693516,4384,33944993,1043,1,1,1.31683,103.91109,0,100,90,11,624,0.23,2,54
6697057,4399,35056493,521,0,33,1.29209,103.84109,0,137,8,27,723,0.53,1,0
6698970,4812,35065351,1206,2,30,1.44154,103.82393,2,54,7,1,24,0.02,2,364
6713936,3342,20755031,234,1,1,1.33331,103.94124,1,69,2,3,84,0.06,1,0
6716844,994,8773916,1494,0,29,1.30205,103.85804,1,119,1,2,456,0.07,7,233
6718219,3234,34707865,1474,3,32,1.34399,103.87076,1,67,1,51,989,1.02,3,74
6718514,1215,34707865,1474,3,32,1.34604,103.87111,1,69,1,70,998,1.38,3,341
6723509,1539,28382771,47,1,1,1.3125,103.91188,0,219,365,25,189,0.49,6,365
6774977,4728,35467530,326,0,28,1.29453,103.83733,1,78,1,111,984,2.19,2,3
6803701,1248,28809566,1235,2,30,1.44151,103.82377,2,53,5,2,41,0.04,7,364
6823606,1371,3142273,1272,0,15,1.31806,103.85172,0,94,2,4,452,0.1,1,0
6824319,6704,35746057,592,4,8,1.38056,103.75988,0,239,2,7,746,0.15,3,325
6826957,5862,35761298,1050,0,33,1.28777,103.84907,1,125,90,74,753,1.46,1,270
6831622,2707,437092,70,0,27,1.30728,103.78113,0,150,14,21,969,0.41,1,291
6845452,3029,4962175,954,0,11,1.31406,103.88626,1,60,1,2,26,0.04,1,0
6850935,4535,7095710,426,0,15,1.31584,103.85582,0,94,2,67,983,1.33,12,311
6888824,4265,20883050,72,0,11,1.31117,103.88298,1,90,1,79,985,1.56,37,340
6890874,4625,343908,1015,0,24,1.28376,103.83965,1,93,4,3,282,0.09,1,157
6891247,365,8948251,751,0,15,1.30886,103.86363,1,50,20,1,30,0.02,83,362
6891630,3896,2413412,822,0,15,1.30854,103.86291,1,36,18,4,943,0.12,112,354
6906010,5983,23722617,53,0,24,1.28343,103.84512,0,115,4,44,986,0.9,84,69
6940054,4086,13512177,681,0,10,1.27988,103.85065,0,268,2,34,985,0.68,4,38
6941608,1682,11648081,751,0,29,1.30233,103.84643,1,100,2,30,753,0.67,2,0
6947366,4405,5359280,308,0,37,1.29432,103.82612,0,151,1,18,595,0.4,2,365
6959323,4891,35045917,487,0,6,1.31887,103.77462,1,50,3,1,45,0.02,1,0
6962492,3760,34623849,1280,0,11,1.31333,103.90434,0,139,90,19,431,0.54,2,0
6968350,4727,35467530,326,0,28,1.29647,103.83779,1,74,1,129,977,2.6,2,5
6978031,4944,13512177,681,0,10,1.27946,103.85592,0,268,2,22,983,0.43,4,38
6983613,2529,14521708,1411,0,11,1.31496,103.88691,0,94,4,30,983,0.6,67,32
6993627,2523,14521708,1411,0,11,1.3144,103.88671,0,85,4,81,984,1.61,67,127
6995482,3512,14521708,1411,0,11,1.3143,103.88604,0,99,5,17,662,0.34,67,52
7010578,1179,522068,1202,1,1,1.30898,103.91219,1,87,1,72,349,1.45,1,0
7015796,2699,14521708,1411,0,11,1.31536,103.88574,0,85,5,62,958,1.23,67,43
7015864,6164,229339,1564,0,4,1.28411,103.83254,0,132,2,9,897,0.18,26,292
7031773,3902,2413412,822,0,15,1.3123,103.86255,1,37,28,1,597,0.07,112,331
7039222,704,3800044,280,0,29,1.3026,103.85195,0,250,1,248,984,4.99,1,229
7042831,4948,13512177,681,0,10,1.27967,103.85539,0,268,2,49,956,0.97,4,38
7053111,6077,6005951,164,0,22,1.32402,103.85313,1,75,5,7,934,0.15,1,2
7054222,1681,11648081,751,0,29,1.30105,103.84786,1,100,2,226,986,4.49,2,228
7069513,2386,14772025,1677,3,31,1.3865,103.89341,1,25,180,2,25,0.04,2,365
7078717,5750,14521708,1411,0,11,1.3148,103.88593,0,90,14,16,981,0.61,67,90
7085521,7061,31464513,353,0,22,1.32618,103.85394,0,235,4,12,834,0.35,114,275
7095558,6791,21914963,949,0,15,1.31737,103.85084,1,100,90,1,37,0.02,1,363
7107229,6014,27341420,727,0,6,1.31509,103.80398,0,200,2,15,236,0.3,1,0
7118321,4238,37291194,1089,0,27,1.28618,103.79122,1,50,4,1,65,0.02,1,0
7123932,2563,24308449,1041,0,29,1.30331,103.84848,1,75,5,3,78,0.06,1,0
7138922,3515,14521708,1411,0,11,1.31405,103.88619,0,94,1,29,981,0.6,67,84
7139056,5744,14521708,1411,0,11,1.314,103.88576,0,90,4,18,985,0.38,67,64
7143817,6405,26234826,99,1,1,1.32087,103.91189,0,135,2,133,791,2.68,2,0
7152327,2985,26336186,1268,0,10,1.27516,103.8453,0,140,20,4,103,0.08,1,0
7152364,3594,37458245,468,0,4,1.28305,103.82722,0,129,2,25,989,0.51,1,0
7154662,544,23722617,53,0,11,1.31382,103.88744,0,219,4,5,977,0.1,84,83
7162659,4646,37512810,1372,0,27,1.30623,103.78258,0,181,2,9,636,0.24,2,0
7164777,3311,37526922,157,0,6,1.3118,103.79917,0,490,2,3,161,0.06,1,0
7165778,5612,16640940,648,0,4,1.27242,103.80923,1,75,1,37,795,1.13,1,319
7169214,5225,37512810,1372,0,27,1.30798,103.78604,0,181,3,25,561,0.5,2,0
7174313,1369,21315137,452,0,15,1.31267,103.87457,0,999,80,58,429,1.16,7,269
7181966,2859,6593563,1176,0,15,1.31791,103.85083,0,131,4,14,238,0.28,1,0
7182042,3099,4432314,1577,0,11,1.31575,103.88392,1,58,2,42,457,1.07,2,0
7182463,5811,37629739,1021,0,11,1.31553,103.8909,1,78,1,5,582,0.1,3,0
7206112,4225,37651301,530,0,4,1.28283,103.83109,1,99,2,1,32,0.02,3,0
7210133,2635,34438130,1349,2,41,1.43537,103.77406,1,60,1,1,617,0.08,1,363
7212903,2569,8363779,1208,4,5,1.36949,103.76564,1,44,1,20,139,0.4,2,193
7216716,1663,9234946,575,0,4,1.27832,103.83774,1,87,90,9,438,0.18,5,364
7227025,2383,37651301,530,0,4,1.27876,103.82701,1,75,1,6,161,0.12,3,0
7227077,2870,37651301,530,0,4,1.28084,103.82894,1,51,1,1,71,0.02,3,0
7229906,7185,8492007,72,0,29,1.30649,103.84785,0,137,3,4,550,0.08,203,243
7231780,6160,229339,1564,0,4,1.28273,103.83349,0,139,1,13,963,0.26,26,220
7232642,6161,229339,1564,0,4,1.28446,103.83441,0,153,1,6,884,0.12,26,208
7235859,5131,20213602,1429,1,1,1.31441,103.9127,1,90,3,4,109,0.08,1,363
7246427,4521,28715996,589,3,26,1.41061,103.90128,0,135,1,2,72,0.04,1,0
7250803,3839,37964493,855,4,14,1.33317,103.72422,1,65,90,23,788,0.57,2,0
7255642,2283,23134103,331,4,14,1.34207,103.71739,2,69,2,2,40,0.04,1,0
7256010,6703,33870797,1666,3,32,1.3528,103.86583,0,110,2,3,168,0.06,1,0
7265781,5311,38043100,692,3,0,1.38496,103.84138,0,99,5,5,368,0.1,1,239
7268453,3816,35746057,592,0,10,1.27383,103.84634,0,189,15,1,35,0.02,3,180
7282084,232,14521708,1411,0,11,1.31569,103.88784,0,100,1,21,984,0.44,67,84
7287975,2361,37629739,1021,0,11,1.31306,103.89173,1,69,1,1,27,0.02,3,0
7292727,6169,229339,1564,0,4,1.28539,103.83356,0,139,1,34,974,0.68,26,303
7296138,4295,31583707,245,0,11,1.31286,103.88659,1,50,90,23,264,0.49,2,36
7311328,40,38303962,283,0,22,1.31898,103.84614,0,219,30,142,978,2.88,2,283
7312255,4375,16884152,751,0,22,1.32281,103.85133,0,131,180,5,77,0.1,1,365
7319075,1521,38342813,307,0,22,1.32214,103.84917,0,200,5,46,994,0.95,1,335
7321238,1150,12083856,1659,4,14,1.3426,103.71501,1,51,7,28,696,0.62,2,299
7336489,3083,30964139,88,1,1,1.32101,103.9255,0,151,3,4,209,0.08,1,0
7350502,231,14521708,1411,0,11,1.31481,103.88701,0,87,1,59,986,1.18,67,70
7379192,6637,8948251,751,0,24,1.28425,103.84296,1,37,90,2,887,0.13,83,354
7381770,2713,23722617,53,0,11,1.31489,103.88798,0,181,5,46,958,0.92,84,36
7399093,4582,10248444,1283,0,28,1.29484,103.83859,0,128,1,46,968,1.07,48,343
7440447,794,38980224,396,3,0,1.39037,103.83532,0,169,3,59,196,1.2,1,0
7441844,3503,27072426,1672,3,31,1.38404,103.89558,1,40,3,5,381,0.1,2,0
7470884,6690,29717004,916,3,32,1.35419,103.87758,1,79,2,1,44,0.02,1,0
7486446,2500,16617462,928,0,27,1.30155,103.79117,0,171,2,89,993,2.2,1,101
7508511,4315,39335164,1035,4,3,1.3549,103.75239,1,79,3,1,97,0.02,1,0
7511173,4693,32388094,1059,3,0,1.37175,103.8475,1,62,2,108,981,2.2,1,222
7517671,6087,10064384,687,0,10,1.27377,103.84523,1,200,90,96,805,2.15,10,347
7534889,3507,14521708,1411,0,11,1.31339,103.88609,0,89,4,27,985,0.55,67,77
7536368,5263,10064384,687,0,10,1.274,103.84603,1,160,90,11,731,0.28,10,364
7537301,4739,10064384,687,0,10,1.27843,103.84614,1,169,90,37,767,0.81,10,354
7537485,2364,10064384,687,0,10,1.2745,103.84656,1,150,90,30,765,0.7,10,0
7537692,4865,10064384,687,0,24,1.27829,103.84485,1,169,90,32,779,0.7,10,365
7538532,1990,6039862,1128,0,28,1.29795,103.83012,1,75,10,13,979,0.26,1,325
7570596,2964,26823765,174,0,21,1.3055,103.84008,0,129,3,65,952,1.55,6,132
7576008,3972,39718280,718,0,11,1.31245,103.87858,1,49,1,3,38,0.06,1,0
7582910,5224,15553995,1092,0,11,1.31443,103.90604,1,60,3,5,809,0.12,8,361
7595693,2853,23722617,53,0,11,1.31544,103.88674,0,119,7,6,953,0.13,84,87
7605283,2256,34333799,484,0,4,1.27718,103.82167,1,72,3,291,995,6.05,1,186
7614627,2835,23722617,53,0,28,1.29611,103.84064,0,119,4,57,981,1.15,84,58
7622220,5302,5845605,1364,1,1,1.33734,103.92298,0,144,3,22,987,0.46,1,171
7628360,1715,7614592,222,0,4,1.26714,103.81071,0,450,2,112,989,2.34,14,336
7628503,7236,8492007,72,0,22,1.32795,103.84354,0,358,7,11,970,0.24,203,275
7632462,2486,23722617,53,0,11,1.31373,103.88803,0,119,20,12,762,0.24,84,89
7641522,868,8773916,1494,0,29,1.30298,103.85774,1,90,1,3,746,0.12,7,233
7653937,3883,2413412,822,0,15,1.30702,103.86212,1,40,18,1,165,0.03,112,359
7655771,6945,20874965,995,0,19,1.30805,103.89592,1,56,1,207,985,4.19,8,53
7662310,2739,23722617,53,0,11,1.31381,103.88682,0,85,4,64,984,1.34,84,65
7662314,5955,23722617,53,0,11,1.31551,103.88613,0,94,6,22,327,0.46,84,76
7666349,4787,40248541,545,2,42,1.41016,103.84466,1,187,1,5,680,0.12,6,347
7666917,1192,40129954,45,4,3,1.35285,103.75816,1,37,90,7,75,0.14,2,365
7667016,361,8948251,751,0,15,1.30726,103.86185,1,40,18,3,461,0.06,83,360
7681974,6499,40345484,646,0,37,1.29325,103.82334,1,85,2,11,286,0.25,3,230
7683535,3085,40353457,1322,1,1,1.3125,103.93606,0,219,3,123,990,2.48,1,262
7683990,4027,40355471,384,0,15,1.29922,103.86215,0,150,2,14,310,0.29,1,0
7684283,5624,27072426,1672,3,31,1.38424,103.89553,1,81,4,25,780,0.52,2,104
7697928,6577,40431744,1504,4,14,1.34036,103.68779,1,40,2,9,820,0.19,2,271
7702277,167,21315137,452,0,11,1.31228,103.8761,1,44,1,26,811,1.16,7,179
7704031,601,21315137,452,0,11,1.31083,103.88456,0,194,50,2,52,0.04,7,365
7717118,2042,23722617,53,0,28,1.29667,103.83883,0,119,6,40,980,0.81,84,76
7725406,6589,40431744,1504,4,14,1.33903,103.68782,1,37,4,4,739,0.08,2,200
7733844,3805,4412979,1480,0,6,1.31743,103.77955,1,85,3,56,965,1.17,8,270
7735143,4031,40646476,929,0,37,1.31236,103.82572,0,219,3,2,39,0.04,1,0
7765392,2771,11324694,1258,0,15,1.31209,103.85757,1,58,90,9,985,0.19,2,17
7766300,5117,31212677,1420,3,26,1.40029,103.90401,1,44,1,1,964,0.79,2,365
